"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","true_labels"
-1.58326411144818,-12.3547560356154,-16.0838475350571,-5.56536560831026,0.621481264023973,-1.2384694805916,-0.663872782650101,0.866608606982312,2.43636166690502,1.63234587239268,1.37976417427308,-0.534932998697423,1.88749593681574,0.19581022033728,1.44672382993326,-1.13528887524013,2.03955441774015,0.939085737667277,2.12821668234925,-1.37102796043256,1.9257150673136,0.188701947524353,-1.91151442851947,-0.0635563856264968,0.354251382974152,-0.558873537180693,0.230582770592647,0.0350930868134816,0.23582121739135,0.0530687097951818,-0.718895526449663,0.636845349769853,-0.716544823790568,0.629008966037191,0.329452786895687,0.270141366013803,-0.664819703832554,0.950974350435805,0.71239123355524,-0.0350229875172516,"1"
-19.7530125491664,6.3767687570602,-0.053383930495708,-8.18100384508812,6.11231649651853,-6.69879931126797,-2.03197209748992,-0.858946661505399,2.86417855228706,0.708544673384825,0.205320991904313,-0.579208797175178,2.58580675494132,1.33980440572795,-1.61955909013818,1.04821757660459,-1.1446432424089,-0.411607317308629,0.702904870250362,-0.0416264967858108,-0.0608100832554225,-0.24656488636263,-0.471241020935791,-0.0760572718083124,0.0391567212943184,0.396300385575884,0.0159079596524278,0.520978948776776,1.21227356118082,-0.536212218889389,-0.382267172043681,0.65141675550333,0.2260619011321,-0.0250638188900352,0.0139159044865429,-0.283874382382794,-0.235414230512073,0.201031216499752,0.346608808368084,-0.547472219935507,"3"
-0.208579911300902,-12.3072821679038,-15.0674780108081,-5.13881946236895,-3.02855988437379,3.76927300311241,1.84237829576121,2.15028617947867,1.71467320671854,1.2244768435796,0.724868619840747,0.295798860928236,-0.761449380903704,0.733494287152129,-0.960478326830875,0.583534165998143,-2.64721344799695,-0.00559569943733991,0.202542484519174,0.301410664790646,0.803097805353334,0.097674870208088,-0.398205866488116,-0.275096535625592,0.521255052654019,0.822145443172538,0.181457962087445,0.202969617690085,0.236764528675579,0.40953866220719,0.862019494653036,0.126739204130091,0.199547526229759,0.324613593658566,0.494522942537879,0.65784494069849,-0.0724594385931677,-0.0938384878590338,0.217245440558824,0.207323715394404,"1"
-1.34861730208135,-12.5283844902816,-17.0575916725909,-6.90349611742065,0.496659768477357,-0.982994548843315,-0.461925938092962,0.490823218898723,1.37115257610267,0.931715423706316,0.998591855330454,-0.874058053160422,1.55359133624056,0.0834335506755443,0.498864147005139,-1.39044833401177,0.103603935629871,1.29473645283021,1.70195374758895,-0.656249217042215,1.51780708943444,-0.400095337371372,-0.49473809081193,-0.394825890509388,1.47636928793006,-0.341851820941036,0.504700536884544,0.601161018052321,-0.298618408936029,0.160312731469249,0.331730558045805,0.57490276881019,-0.214954325175796,0.424071570431167,1.28562085396209,-0.348511543659183,0.320044370226611,0.395162004779616,-0.172212617170117,0.586755849189206,"1"
-2.92077574548215,-10.4204406170325,-13.194128161705,-2.84875053266421,-0.96928168061233,0.286202910935006,-2.95936962986441,1.74581335835033,0.944861529021976,2.29149623461971,1.53305339512949,1.48910899270309,3.36188830368999,0.478870677907585,1.81337670252644,-2.60970818102839,3.36816493979583,1.9381497338825,0.387687049770017,-3.12163764200191,0.590797587899108,1.67280648429422,-1.42943429443453,1.47189857652294,0.704806382149762,-1.10413769091304,-0.318902404178243,-0.492813056843512,-0.620735494130648,-0.525923087320762,-1.33646729866692,0.278846949481509,-0.714324008277824,1.03865838743269,-0.241967804274427,-0.123651642375332,-0.778794518546592,-0.278217551728205,-0.396660346721297,-0.182008109405483,"1"
-2.7511021582755,-8.46551246299762,-10.9342505348638,7.91784802564049,9.5337112319646,-4.92254476093661,2.12545469491085,-4.60317964646946,-3.19890426681803,1.77719293140304,0.52471303166438,-1.21173044760116,0.796324170399573,-0.0852977284908461,0.203126713308506,-1.26296324973967,-0.340134781812484,2.05278264103984,-0.573047114418072,-0.328178285407514,0.22447644094313,0.401366869876805,2.82558114647868,1.25475619670969,-0.974499140298782,-0.128862888140377,0.158242908823479,0.262822574167613,1.13818041525012,1.26801751593689,0.221079692167938,-0.529527983182073,-0.829326584849428,0.344073537885441,0.283251224028557,0.293273097719693,0.724421295450044,-0.242134140323679,-0.592755404958387,-0.103363878498772,"2"
-2.56741544301984,-9.01216788607459,-11.4091328879787,7.77126596483744,10.5793081867873,-4.46466784662042,3.51440677356515,-3.91200474064682,-3.8894381074599,0.892441516565952,1.03345728457583,-2.49563870565189,1.69531752438458,0.141177511319676,0.038018318654521,-0.149801670050701,-0.604475199892421,1.30958192673314,-0.0725172575424231,1.22119669550451,1.39701154347765,-0.596847205070957,1.66546122722555,0.353595713738022,0.983691625087338,1.26584126094971,0.202641275548798,0.253850081590854,1.13103346610698,1.05380697776614,-0.530545048018449,-2.08943835049216,-0.333367684643682,0.126978549129526,-0.0863932522797345,0.0930199277155043,0.353515786874986,0.282293917215867,-1.00138624162613,0.267315981101488,"2"
-1.01084240906775,-11.9870216380447,-16.2457791324233,-7.39694916781372,-1.04539692644758,-0.726239977342862,0.850075706297329,1.7957876158867,-1.19769386522629,-0.939241828270192,0.572767538783026,-1.70057276845486,0.214068510253514,1.15873830052896,-1.01191199250648,-1.59031732426393,-1.46546461410909,1.29603307620985,0.556579085227153,-0.744775217825003,1.13370237989394,0.741937399829264,-0.0473181790930249,0.719397891424577,1.4890607535254,-0.479235538026133,0.163328242238795,0.471892616161551,-0.228216532480217,-0.700980217403564,-0.601578790462695,0.175278249080296,-0.610730335045922,0.376208755304467,0.31425827541293,-0.0390469413541531,-0.118302023535987,1.00597744728214,-0.137527870921442,0.308052345060545,"1"
-19.1278120924258,7.05013156088095,1.99333351170366,-5.65592205616579,2.36991464115126,-8.358901591276,1.15081082075704,0.345194136277998,0.441327727981959,-1.72167174827007,-0.761897874210819,-3.35213303346345,2.78219078539469,0.932933516948149,0.969747304736534,1.6251874556579,-1.46711789360044,-0.498579016396377,0.105153409072194,0.351286069024166,0.203422084057616,-0.479231515065316,-1.36592937625919,0.345584399088162,0.235607163435491,0.417006731732926,0.159635452931174,0.705170372591175,0.96692462569503,-1.0072087037904,0.675728441828514,0.625834275452343,-0.17135241903012,0.0796926086396336,0.139032938502282,0.339965025639482,-0.24909262875916,-0.177982076977832,-0.407509644991208,0.500084030099899,"3"
-21.0960186095138,6.65384843307694,2.9164662301557,-3.29631217393429,2.33738289074514,3.30991381043365,2.3698091576203,1.89827380961557,3.16295241368373,0.751602830385139,1.31061230094748,-0.0680169734126437,-0.948197421041383,-0.594866466805534,-1.01745209775918,-0.636502191790294,0.179848824749655,0.193475386297027,0.550884792245309,-0.27282881498101,-0.359473325142647,-1.1217712790013,0.276967692806284,-0.176482811549315,0.305661585092687,-0.452679519439892,-0.737123810386537,0.402757804305869,0.432414810643195,-1.15954518953349,-0.664011741874405,0.116216213501642,-0.910008603490463,-0.833307240195041,0.299296888680642,-0.380678107722385,0.050364857928925,0.00442152590898522,-0.0178862876405622,0.541184490639321,"3"
